,dcID,RID
4825,36005005100d0,654514
4826,36005002500d0,794079
4827,36005004300d0,658040
4828,36005005100d1,654514
4829,36005002300d0,412741
4830,36005005100d2,762374
4831,36005022500d0,657736
4832,36005004001d0,657303
4833,36005007800d0,794186
4834,36005011900d0,656594
4835,36005008300d2,657015
4836,36005007400d0,793988
4837,36005017300d0,411404
4838,36079011800d0,827879
4839,36079010200d0,969794
4840,36079011600d0,689479
4841,36079011400d0,1256845
4842,36079011900d0,88803
4843,36079010100d0,1155975
4844,36079011700d0,1156592
4845,36079011900d1,1155941
4846,36079010200d1,88160
4847,36079011400d1,461774
4848,36079011200d0,968466
4849,36079010500d0,201771
4850,36079010200d2,464318
4851,36079011200d1,968788
4852,36079011500d0,1156483
4853,36079011800d1,1156850
4854,36079011200d2,1256769
4855,36079011200d3,970120
4856,36079010900d0,969298
4857,36079011200d4,1155626
4858,36079011200d5,1256769
4859,36079011200d6,1155626
4860,36079010900d1,461829
4861,36079010900d2,1256639
4862,36079010600d0,87665
4863,36079011800d2,88541
4864,36079011600d1,1156619
4865,36079010400d0,1157181
4866,36079010700d0,1156779
4867,36079010200d3,201583
4868,36079010900d3,969676
4869,36079011300d0,970426
4870,36079011600d2,463263
4871,36079011100d0,462712
4872,36005018900d0,656322
4873,36005019900d0,655853
4874,36005009000d0,655999
4875,36005009600d0,762328
4876,36005022404d0,762886
4877,36005017300d1,656166
4878,36005028800d0,413046
4879,36005027401d0,1131209
4880,36005034200d0,793561
4881,36005004001d1,657302
4882,36005001900d0,657313
4883,36005042600d0,657889
4884,36005015300d0,412394
4885,36005002800d0,412114
4886,36005004300d1,656390
4887,36005032400d0,793578
4888,36005024501d0,655296
4889,36005040100d0,793530
4890,36005029600d0,657969
4891,36005014500d0,793793
4892,36005023301d0,657644
4893,36005038700d0,763239
4894,36005006100d0,948148
4895,36005028700d0,763523
4896,36005020100d0,762284
4897,36005004100d0,658121
4898,36005004300d2,762380
4899,36005002702d0,655955
4900,36005004200d0,411151
4901,36005004800d0,66341
4902,36005006100d1,948148
4903,36005004100d1,658116
4904,36005025500d0,412180
4905,36005037900d0,1131976
4906,36005021601d0,412559
4907,36005039500d0,763736
4908,36005048400d0,763129
4909,36005002000d2,655415
4910,36005007800d1,794186
4911,36005038600d0,655592
4912,36005039100d0,654915
4913,36005046000d0,655658
4914,36005017702d0,657656
4915,36005006500d0,657637
4916,36005020502d0,411801
4917,36005040400d0,763538
4918,36005024900d0,66492
4919,36005024800d0,655154
4920,36005017500d0,794136
4921,36005008300d3,762574
4922,36005008300d4,762559
4923,36005008500d0,655552
4924,36005004200d1,411151
4925,36061017700d0,1147726
4926,36061022302d0,449907
4927,36061002201d0,775051
4928,36061003001d0,798239
4929,36061002601d0,1285015
4930,36061025700d0,1145867
4931,36061016800d0,683287
4932,36061019300d0,774758
4933,36061020901d0,197471
4934,36061012700d0,1147414
4935,36047000700d0,662164
4936,36061000202d0,450215
4937,36047022900d0,661133
4938,36061019800d0,960713
4939,36061022600d0,1146235
4940,36061022000d0,774867
4941,36061020600d0,1146249
4942,36061013300d0,774182
4943,36061022000d1,1253328
4944,36061022400d0,961653
4945,36061021000d0,449546
4946,36061022400d1,1145514
4947,36061019000d0,684477
4948,36061021200d0,1145544
4949,36061021303d0,1146840
4950,36061016600d0,1253406
4951,36061023700d0,774582
4952,36061003001d1,774328
4953,36061017900d0,684488
4954,36061009700d0,1285772
4955,36061001600d0,684533
4956,36061000600d0,774826
4957,36061004100d0,774691
4958,36061002800d0,960815
4959,36061029100d0,683047
4960,36061002500d0,683836
4961,36061029900d0,814374
4962,36061029900d1,450202
4963,36061017800d0,1292413
4964,36061028500d0,450507
4965,36061018800d0,1253166
4966,36061018100d0,774642
4967,36061012600d0,1285449
4968,36061002700d0,449063
4969,36061015100d0,1147632
4970,36061010200d0,684252
4971,36061007100d0,1145315
4972,36061018400d0,684798
4973,36061001600d1,798300
4974,36061003900d0,683119
4975,36061002100d0,798050
4976,36061031703d0,683990
4977,36061007100d1,80946
4978,36061012700d2,1292291
4979,36061019500d0,1145575
4980,36061015801d0,798150
4981,36061017402d0,1147281
4982,36061022800d0,1146233
4983,36061022600d1,1146235
4984,36061021800d0,1252377
4985,36061002500d1,683836
4986,36061006200d0,961149
4987,36061009300d0,683163
4988,36061009800d0,1285838
4989,36061002201d1,684335
4990,36061021200d1,960709
4991,36061025500d0,683427
4992,36061019800d1,684484
4993,36061017800d1,1145652
4994,36061006700d0,1147156
4995,36061023100d0,684747
4996,36061001002d0,450477
4997,36047052000d0,1291961
4998,36061017900d1,684488
4999,36061017200d0,1252825
5000,36061023200d0,1253130
5001,36061016200d0,1146331
5002,36061017401d0,683559
5003,36061024200d0,961596
5004,36061002400d0,1285770
5005,36061021900d0,1146842
5006,36061018600d0,683312
5007,36061019200d0,1253822
5008,36047024500d0,796835
5009,36061001800d0,775136
5010,36061022900d0,774408
5011,36061013400d0,1253164
5012,36061018100d1,684006
5013,36061005200d0,774484
5014,36061002000d0,683897
5015,36061018900d0,1253586
5016,36061014700d0,683391
5017,36061018600d1,1147325
5018,36061007300d0,449905
5019,36061027300d0,961175
5020,36061002601d1,774126
5021,36061002800d1,775052
5022,36061011800d0,1147766
5023,36061004100d1,774689
5024,36061016900d0,774999
5025,36061026100d0,774211
5026,36061029100d1,1284930
5027,36061008900d0,1252971
5028,36061023600d0,961434
5029,36061009700d1,1285772
5030,36081035200d0,469838
5031,36081028300d0,800335
5032,36081037300d0,1259464
5033,36081044601d0,691341
5034,36081056800d0,692499
5035,36081068300d0,693427
5036,36081026300d0,693195
5037,36081027000d0,471845
5038,36081075702d0,780526
5039,36081018401d0,804498
5040,36081122300d0,696491
5041,36081004700d0,698848
5042,36081006100d0,799731
5043,36081045800d0,471136
5044,36081056800d1,699045
5045,36081015100d0,690800
5046,36081026400d0,780768
5047,36081033900d0,805603
5048,36081028400d1,1160615
5049,36081146700d0,699034
5050,36081066000d0,470060
5051,36081028700d0,694651
5052,36081122300d1,695245
5053,36081044601d1,691340
5054,36081077300d0,468459
5055,36081066100d0,690484
5056,36081085900d0,779628
5057,36081021400d0,469451
5058,36081025100d0,693891
5059,36081016300d0,779744
5060,36081069400d0,698204
5061,36081044800d0,471009
5062,36081020600d0,696794
5063,36081028400d2,694317
5064,36081100802d0,1286527
5065,36081085500d0,778566
5066,36081062200d0,799009
5067,36081059800d0,698255
5068,36081074100d0,470476
5069,36081036600d0,468677
5070,36081122300d2,695245
5071,36081047900d0,471319
5072,36081037700d0,804327
5073,36081061400d0,780852
5074,36081020600d1,698011
5075,36081075701d0,91029
5076,36081103900d0,469433
5077,36081003800d0,778798
5078,36081033000d0,694241
5079,36081063800d0,471191
5080,36081052800d0,696878
5081,36081101700d0,780575
5082,36081012800d0,799713
5083,36059302300d0,440082
5084,36059517200d0,435104
5085,36059413900d0,673480
5086,36059410500d0,442716
5087,36059407301d0,79864
5088,36059414600d0,445112
5089,36059414800d0,436354
5090,36059406801d0,671662
5091,36059413900d1,673480
5092,36059404800d0,1144087
5093,36059519602d0,74320
5094,36059415600d0,1143828
5095,36059412900d0,670248
5096,36059413400d0,196913
5097,36059413803d0,772784
5098,36059416600d0,770652
5099,36059408400d0,1144372
5100,36059408500d0,194952
5101,36059415300d0,675795
5102,36059414600d1,673402
5103,36059408500d1,670870
5104,36059414600d2,675851
5105,36059414900d0,772809
5106,36059414800d1,670153
5107,36059414800d2,667337
5108,36059300500d0,772069
5109,36059412900d1,682183
5110,36059408100d0,1250080
5111,36059518000d0,1139826
5112,36059518204d0,445786
5113,36059413002d0,448039
5114,36059517705d0,959167
5115,36059518204d1,681807
5116,36059301800d0,813761
5117,36059300900d0,672107
5118,36059982100d0,77906
5119,36059300600d0,666267
5120,36059300500d1,443523
5121,36059519000d0,678658
5122,36059414303d0,797894
5123,36059301000d0,1250442
5124,36059414301d0,773578
5125,36059416801d0,667851
5126,36059416500d0,428114
5127,36059416900d0,74089
5128,36059416401d0,772344
5129,36059301000d1,1142967
5130,36059411400d0,675896
5131,36059517200d1,446447
5132,36059411700d0,771464
5133,36059411100d0,770409
5134,36059407401d0,673083
5135,36059519602d1,77927
5136,36059413600d0,770488
5137,36059404901d0,682756
5138,36059520501d0,770128
5139,36059415600d1,671243
5140,36059414201d1,675990
5141,36059406900d0,671602
5142,36059412301d0,769841
5143,36059414002d0,682563
5144,36059415600d2,671243
5145,36059411400d1,675898
5146,36059521301d0,439339
5147,36059520600d0,77340
5148,36059520502d0,675771
5149,36059520800d0,196647
5150,36059300900d1,78025
5151,36059411000d0,673632
5152,36059411000d1,436217
5153,36059301101d0,679325
5154,36059414201d2,675990
5155,36059517302d0,75355
5156,36059301101d1,435587
5157,36059302000d0,443726
5158,36059411200d0,436120
5159,36059411400d2,438909
5160,36059301500d0,682162
5161,36059406400d0,674759
5162,36059404902d0,681419
5163,36059404901d1,676393
5164,36059405301d0,797598
5165,36059517200d2,678888
5166,36059517301d0,435202
5167,36059410400d0,676562
5168,36059410300d0,674382
5169,36059410900d0,446935
5170,36059519704d0,669386
5171,36059412000d0,79981
5172,36059300600d1,438277
5173,36059300300d0,677628
5174,36059302200d0,666467
5175,36059406801d1,823289
5176,36059411302d0,426954
5177,36059406001d0,672282
5178,36059414304d0,773534
5179,36059407000d0,448275
5180,36059301102d0,196858
5181,36059302300d1,437608
5182,36059517802d0,677165
5183,36059301800d1,957082
5184,36059517400d0,678915
5185,36059406801d2,680000
5186,36059517400d1,437902
5187,36059407000d1,443448
5188,36059412200d0,1140263
5189,36059414303d1,797869
5190,36059519704d1,671990
5191,36059412400d0,667045
5192,36059408100d1,682197
5193,36059301300d0,435122
5194,36059409000d0,444336
5195,36059411600d0,674003
5196,36059412200d1,433833
5197,36059412700d0,438461
5198,36059519500d0,678596
5199,36059518501d0,822442
5200,36059416300d0,197322
5201,36059521601d0,433872
5202,36059407102d1,432944
5203,36059518900d0,678476
5204,36059411901d0,772690
5205,36059518400d0,428847
5206,36059517102d0,77459
5207,36059415102d0,430953
5208,36059300900d2,434835
5209,36059413600d1,673536
5210,36059303600d0,771170
5211,36059409800d0,668502
5212,36059412100d0,669919
5213,36059407203d0,959863
5214,36059517600d0,666214
5215,36059407600d0,78283
5216,36059416500d1,678058
5217,36059413200d0,1141080
5218,36059406702d0,823249
5219,36059301700d0,773358
5220,36059413900d2,675879
5221,36059416500d2,773555
5222,36059410100d0,80340
5223,36059410200d0,677335
5224,36059412000d1,680165
5225,36059300900d3,449038
5226,36059301800d2,197131
5227,36047055400d0,794446
5228,36047048500d0,766063
5229,36047006900d0,425023
5230,36047053500d0,664866
5231,36047030100d0,425721
5232,36047024300d0,796832
5233,36047037700d0,769365
5234,36047038700d0,802877
5235,36047000100d0,662913
5236,36047003900d0,795782
5237,36047049300d0,795835
5238,36047078800d0,767774
5239,36047115000d0,769651
5240,36047041900d0,1139517
5241,36047025600d0,805334
5242,36047014700d0,662595
5243,36047009200d0,764801
5244,36047028200d0,665800
5245,36047031400d0,662004
5246,36047117202d0,424554
5247,36047048800d0,794452
5248,36047081000d0,769815
5249,36047023100d0,665387
5250,36047057000d0,665731
5251,36047035500d0,796611
5252,36047024100d0,426110
5253,36047055100d0,795990
5254,36047042400d0,766618
5255,36047014100d0,664499
5256,36047059600d0,766982
5257,36047019900d0,804021
5258,36047032800d0,768014
5259,36047037000d0,663393
5260,36047092400d0,769629
5261,36047034200d0,664126
5262,36047035000d0,424695
5263,36047114400d0,802745
5264,36047092200d0,663324
5265,36047023000d0,802800
5266,36047011400d0,805737
5267,36047020600d0,1139160
5268,36047074200d0,794552
5269,36047020100d0,766536
5270,36047026500d0,805360
5271,36047039800d0,664110
5272,36005042000d0,763121
5273,36005039500d1,763119
5274,36005019700d0,657710
5275,36005005300d0,812904
5276,36005016900d0,794141
5277,36005002702d1,655955
5278,36005019500d0,762271
5279,36005015900d0,793699
5280,36005013300d0,764012
5281,36005006100d2,948148
5282,36005022200d0,762309
5283,36005022200d1,411293
5284,36005009000d1,763383
5285,36005003900d0,657780
5286,36005023301d1,763339
5287,36005039500d2,763949
5288,36005014702d0,762800
5289,36005016100d0,1131245
5290,36005037504d0,655237
5291,36005006800d0,762842
5292,36005007300d0,413510
5293,36005009300d0,764280
5294,36005012701d0,763038
5295,36005046202d0,657950
5296,36005015300d1,412394
5297,36005031400d1,764490
5298,36005046201d2,655545
5299,36005033000d0,762682
5300,36005051600d0,654482
5301,36005036300d0,411259
5302,36005031000d0,655246
5303,36005024600d0,762850
5304,36005028400d0,411010
5305,36005024100d0,412160
5306,36005046201d3,66581
5307,36005046201d4,655545
5308,36005024501d1,947904
5309,36005037100d0,763764
5310,36005023200d0,655377
5311,36005015500d1,657149
5312,36005039500d3,794100
5313,36005018302d0,413041
5314,36005037200d0,762110
5315,36005040600d1,762087
5316,36005011000d0,656784
5317,36005007900d0,655552
5318,36005005200d0,655608
5319,36005036902d0,411644
5320,36005046202d1,413714
5321,36005040600d3,654495
5322,36005042800d0,793880
5323,36005038600d1,655590
5324,36005042000d1,763121
5325,36005019700d1,763987
5326,36005014900d0,656476
5327,36005046201d5,657058
5328,36005046201d6,411055
5329,36005040100d1,793772
5330,36005037100d1,763773
5331,36005038700d1,658019
5332,36005037504d1,793755
5333,36005025300d0,1245754
5334,36005023704d0,793904
5335,36005035900d0,411803
5336,36005011700d1,794011
5337,36005006300d0,764007
5338,36005016900d1,67060
5339,36005014100d0,655469
5340,36005023703d0,762187
5341,36005038600d2,655700
5342,36005004100d2,658121
5343,36005027700d0,412942
5344,36005036700d0,654768
5345,36005008600d0,656465
5346,36005022500d1,413842
5347,36005007800d2,657920
5348,36005018500d0,657358
5349,36005015200d0,656490
5350,36005001600d0,654802
5351,36005018101d0,764366
5352,36005023900d0,762159
5353,36005040900d0,411769
5354,36005023501d0,763618
5355,36005021900d0,657706
5356,36047096400d0,765391
5357,36047010400d0,803147
5358,36047084600d0,803357
5359,36047041300d0,768180
5360,36047043300d0,663927
5361,36047037900d0,768192
5362,36047039900d0,796475
5363,36047041600d0,796312
5364,36047030300d0,664542
5365,36047018700d0,797283
5366,36047098800d0,796548
5367,36047093600d0,423484
5368,36047105804d0,73422
5369,36047019500d0,796875
5370,36047033500d0,804007
5371,36047049900d0,766751
5372,36047051300d0,662917
5373,36047116800d0,661061
5374,36047051100d0,662185
5375,36047025300d0,796724
5376,36047052800d0,765305
5377,36047019300d0,765669
5378,36047050100d0,765577
5379,36047050100d1,769158
5380,36047057300d0,803234
5381,36047088000d0,663960
5382,36047095600d0,769224
5383,36047103400d0,956567
5384,36047055600d0,663817
5385,36047061004d0,661977
5386,36047036002d0,664420
5387,36047028200d1,665251
5388,36047038600d0,425421
5389,36047037402d0,663520
5390,36047023500d0,664369
5391,36047050900d0,663280
5392,36047032500d0,423632
5393,36047015500d0,765864
5394,36047050500d0,663540
5395,36047030100d1,665122
5396,36047049900d1,766751
5397,36047088600d0,767282
5398,36047059600d1,766982
5399,36047036501d0,956314
5400,36047027300d0,766658
5401,36047028900d0,768687
5402,36047037700d1,769365
5403,36047025100d0,768900
5404,36047080600d0,423612
5405,36047050500d1,769789
5406,36047050300d0,767128
5407,36047052700d0,767741
5408,36047025700d0,425715
5409,36047030400d0,769777
5410,36047011800d0,663217
5411,36047089000d0,767281
5412,36047006200d0,796974
5413,36047088600d1,769626
5414,36085013201d0,702752
5415,36047092000d0,766906
5416,36047028900d1,662213
5417,36047009800d0,769551
5418,36047026500d1,803395
5419,36047031702d0,794630
5420,36047152200d0,794341
5421,36047037900d1,665109
5422,36047024300d1,795544
5423,36047004500d0,795776
5424,36047002300d0,663838
5425,36047010800d0,805744
5426,36047041500d0,794608
5427,36047001100d0,424097
5428,36047093000d0,768547
5429,36047036300d0,794958
5430,36047005400d0,424419
5431,36047091800d0,425728
5432,36047033900d0,795335
5433,36047027900d0,805175
5434,36047088400d0,769193
5435,36047039700d0,769456
5436,36047089400d0,803841
5437,36047080200d0,663895
5438,36047050000d0,423453
5439,36047016500d0,766490
5440,36047088600d2,769610
5441,36047112600d0,802945
5442,36047115800d0,802738
5443,36047078600d0,765657
5444,36047026900d0,796827
5445,36061006600d0,449073
5446,36061025500d1,450449
5447,36061025100d0,1252731
5448,36061025700d1,774432
5449,36061013500d0,684425
5450,36061000800d0,774919
5451,36061024500d0,683433
5452,36061001200d0,80634
5453,36061014602d0,1285153
5454,36061001600d2,774926
5455,36061024900d0,449740
5456,36061023802d0,450361
5457,36061014602d1,1285153
5458,36061018200d0,449603
5459,36061016200d1,960619
5460,36061019400d0,1147507
5461,36061017700d1,1253988
5462,36061016900d1,1285733
5463,36061016400d0,1253234
5464,36061025700d2,1145869
5465,36061013300d1,1147624
5466,36061015801d1,1285491
5467,36061015200d0,1285497
5468,36061012700d3,1252667
5469,36061014200d0,774465
5470,36061018000d0,1285227
5471,36061024900d1,683206
5472,36061018900d1,684076
5473,36061029900d2,960636
5474,36061028500d1,1146019
5475,36061016600d1,961634
5476,36047025700d1,766127
5477,36061001402d0,684581
5478,36061002601d2,774126
5479,36061006800d0,774660
5480,36061004000d0,1285519
5481,36061021800d1,774430
5482,36061016200d2,1285762
5483,36061019701d0,450091
5484,36061003400d0,774973
5485,36061000600d1,684679
5486,36061002201d2,684584
5487,36061009300d2,683165
5488,36061008300d0,1284985
5489,36061003601d0,684746
5490,36061021200d2,1251945
5491,36061019600d0,960725
5492,36061000201d0,684543
5493,36061002900d0,449439
5494,36061005800d0,1285753
5495,36061024301d0,961393
5496,36061017000d0,1285199
5497,36061015602d0,1253434
5498,36061001800d1,775079
5499,36061001800d2,775083
5500,36061003400d1,1285281
5501,36061000202d1,450215
5502,36061003200d0,1252982
5503,36061022400d2,1146587
5504,36061009000d0,798277
5505,36061018000d1,1145656
5506,36061000201d1,1145307
5507,36061014900d0,683394
5508,36061027700d0,683054
5509,36061023900d0,1285091
5510,36061029900d3,960975
5511,36061014900d1,683394
5512,36061022102d0,1285109
5513,36061018000d2,1146700
5514,36061021303d1,960695
5515,36061019500d1,1145575
5516,36061001600d3,684319
5517,36061000202d2,450215
5518,36061001600d4,684533
5519,36061018900d2,774437
5520,36061023600d1,1147714
5521,36061024500d1,449743
5522,36061018200d1,1285527
5523,36061017000d1,1146704
5524,36061012700d4,1292291
5525,36061017300d0,1253358
5526,36061017100d0,683761
5527,36081033401d0,692689
5528,36081050400d0,89671
5529,36081026000d0,804730
5530,36081042600d0,696869
5531,36081053200d0,472966
5532,36081099801d0,466678
5533,36081033402d0,776626
5534,36081100802d1,1286527
5535,36081100801d0,972630
5536,36081144700d0,693955
5537,36081157902d0,800526
5538,36081155102d0,90048
5539,36081127700d0,776843
5540,36081032000d0,970977
5541,36081011900d0,781759
5542,36081045500d0,780346
5543,36081077500d0,780571
5544,36081084602d0,694120
5545,36081011800d0,781338
5546,36081025800d0,470944
5547,36081013200d0,781331
5548,36081103202d0,465641
5549,36081033402d1,1259583
5550,36081025800d1,470944
5551,36081050800d0,468983
5552,36081047000d0,1258053
5553,36081010100d0,779682
5554,36081032000d1,780724
5555,36081028900d0,777013
5556,36081041400d0,91130
5557,36081098700d0,780393
5558,36081014900d0,799347
5559,36081023500d0,775742
5560,36081039400d0,695614
5561,36081050400d1,691083
5562,36081050800d1,468983
5563,36081023200d0,696423
5564,36081026902d0,699556
5565,36081053200d1,472966
5566,36081018101d0,743409
5567,36081018900d0,465474
5568,36081047900d1,466233
5569,36081038400d0,700042
5570,36081060000d0,776822
5571,36081099200d0,779842
5572,36081084900d0,470410
5573,36081099802d0,470807
5574,36081113900d0,778726
5575,36081084500d0,695210
5576,36081136700d0,466580
5577,36081018401d1,465820
5578,36081013000d0,779719
5579,36081088901d0,468281
5580,36081104700d0,699700
5581,36081033402d2,1259583
5582,36081129104d0,776869
5583,36081080900d0,472134
5584,36081024000d0,780442
5585,36081044602d0,779987
5586,36081055500d0,695976
5587,36081059900d0,694929
5588,36081066100d1,690489
5589,36081037900d0,1159513
5590,36081038100d0,1258639
5591,36081090700d0,471368
5592,36081026600d0,777858
5593,36081007900d0,781693
5594,36081066400d0,780073
5595,36081014201d0,90555
5596,36081085500d1,693635
5597,36081085900d1,699721
5598,36081025100d1,692003
5599,36081029300d0,693902
5600,36081058200d0,777709
5601,36081050800d2,800590
5602,36081023600d0,90805
5603,36081109700d0,692466
5604,36081069300d0,800628
5605,36081101002d0,468651
5606,36081156700d0,691570
5607,36081049200d0,694469
5608,36081122300d3,695245
5609,36081056000d0,776463
5610,36081088400d0,780288
5611,36081102900d0,777427
5612,36081086500d0,1287212
5613,36081080301d0,778364
5614,36081037600d0,781443
5615,36081046800d0,469020
5616,36081051300d0,693254
5617,36081000100d0,472641
5618,36081018101d1,743409
5619,36081005400d0,698495
5620,36081122702d0,470327
5621,36081134700d0,695853
5622,36081093900d0,89889
5623,36081035300d0,693279
5624,36081086100d0,696217
5625,36081064600d0,799912
5626,36081036600d1,468677
5627,36005036902d1,763775
5628,36005022200d2,655409
5629,36005006700d0,763209
5630,36005035900d1,762640
5631,36005016500d0,764039
5632,36005045800d0,655659
5633,36005037300d0,793847
5634,36005015800d1,762523
5635,36005006700d1,67121
5636,36005002000d3,411564
5637,36005002800d1,412114
5638,36005036901d1,655528
5639,36005022000d0,656135
5640,36005038302d0,190749
5641,36005009300d1,764280
5642,36005008700d0,654998
5643,36005012901d0,655540
5644,36005008500d2,1283538
5645,36005036400d0,656226
5646,36005004001d2,657303
5647,36005039500d4,764567
5648,36005038302d1,762713
5649,36005007600d0,656863
5650,36005030900d0,413154
5651,36005033700d0,657925
5652,36005033700d1,657206
5653,36005032300d0,764412
5654,36005048400d1,763129
5655,36005004001d3,657303
5656,36005037100d2,656522
5657,36005024502d0,655297
5658,36081003800d1,778798
5659,36081032000d2,779040
5660,36081104700d1,699700
5661,36081086300d0,799688
5662,36081113300d0,776810
5663,36081120700d0,781057
5664,36081027300d0,781018
5665,36081112300d0,804701
5666,36081039400d1,778995
5667,36081026000d1,801011
5668,36081011300d0,799591
5669,36081015100d1,804420
5670,36081008700d0,471196
5671,36081059800d1,698254
5672,36081101002d1,472756
5673,36081058900d0,798535
5674,36081055300d0,695091
5675,36081062500d0,471420
5676,36081059500d0,697562
5677,36081054500d0,1248131
5678,36081058500d0,799641
5679,36081005100d0,804790
5680,36081045500d1,1159178
5681,36081109900d0,781277
5682,36081031700d0,699018
5683,36081008300d0,778667
5684,36081040900d0,800394
5685,36081028300d1,800333
5686,36081086100d1,695156
5687,36081047500d0,693625
5688,36081115900d0,782103
5689,36081048200d0,781400
5690,36081018300d0,779412
5691,36081142900d0,472419
5692,36081085500d2,693635
5693,36081120700d1,472359
5694,36081058900d1,88834
5695,36081071600d0,90850
5696,36081007700d1,699741
5697,36081005700d0,471614
5698,36081068700d0,472335
5699,36081098700d1,692070
5700,36081117100d0,699754
5701,36081061602d0,697151
5702,36081117100d1,777573
5703,36081150702d0,1160021
5704,36081047800d0,1258013
5705,36081126700d0,799943
5706,36081086300d1,799688
5707,36081140902d0,89231
5708,36081084000d0,698033
5709,36081026901d0,775859
5710,36081063200d0,799915
5711,36081017900d0,553943
5712,36081037900d1,697453
5713,36081017900d1,696705
5714,36081068200d0,780018
5715,36081063200d1,799915
5716,36081026901d1,775858
5717,36081085500d3,693635
5718,36081052800d1,778994
5719,36119013201d0,1186078
5720,36119012101d0,1189996
5721,36119013600d0,1186597
5722,36119004000d0,534182
5723,36119011101d0,543832
5724,36119010600d0,736352
5725,36119010600d1,734885
5726,36119012304d0,123109
5727,36119012000d0,789527
5728,36119010200d0,215781
5729,36119012802d0,732464
5730,36119012802d1,123395
5731,36119012900d0,124078
5732,36119006802d0,1186171
5733,36119013000d0,1195487
5734,36119014809d0,545975
5735,36119000801d0,1193419
5736,36119011000d0,734414
5737,36119008302d0,534295
5738,36119004600d0,540269
5739,36119001700d0,738281
5740,36119002403d0,546000
5741,36119002204d0,214753
5742,36119009702d0,735918
5743,36119013104d0,730516
5744,36119013102d0,121240
5745,36119013103d0,541400
5746,36119013102d1,1191762
5747,36119009703d0,1187616
5748,36119005702d0,1007184
5749,36119005001d0,731441
5750,36119006900d0,544399
5751,36119013900d0,553545
5752,36119013800d0,546974
5753,36119000103d0,730755
5754,36119009000d0,540415
5755,36119008800d0,215116
5756,36119009500d0,535353
5757,36119009300d0,214145
5758,36119008902d0,213320
5759,36119009701d0,789106
5760,36119009600d0,537531
5761,36119009200d0,832217
5762,36119001200d0,732963
5763,36119003000d0,734405
5764,36119007600d0,538851
5765,36119008200d0,1271343
5766,36119000202d0,737205
5767,36119014805d0,1271259
5768,36119012600d0,834716
5769,36119014805d1,546041
5770,36119012600d1,834720
5771,36119012502d0,820223
5772,36119009600d1,730584
5773,36119010803d0,1191901
5774,36119014806d0,1002976
5775,36119005001d1,735112
5776,36119010400d0,1194787
5777,36119002800d0,1006326
5778,36119002600d0,738828
5779,36119003400d0,546512
5780,36119003000d1,738008
5781,36119000900d0,538126
5782,36119007100d0,789400
5783,36119009800d0,122812
5784,36119008602d0,736552
5785,36119004800d0,125115
5786,36119011902d0,1188119
5787,36119011400d0,730904
5788,36119011600d0,737146
5789,36119011101d1,1192008
5790,36119014806d1,538221
5791,36119014808d0,736389
5792,36119014806d2,540240
5793,36119014809d1,1001174
5794,36119004300d0,1003935
5795,36119001302d0,738220
5796,36119009300d1,214145
5797,36119009600d2,738862
5798,36119009702d1,1186310
5799,36119009300d2,1271720
5800,36119011600d1,541743
5801,36119013500d0,1003769
5802,36119011600d2,834076
5803,36119011200d0,1007680
5804,36119011400d1,212219
5805,36119011800d0,536269
5806,36119011500d0,1005561
5807,36119014400d0,1004583
5808,36119013700d0,215341
5809,36119000801d1,1193419
5810,36119004200d0,736502
5811,36119000201d0,801907
5812,36119000101d0,122877
5813,36119002000d0,126167
5814,36119001102d0,738208
5815,36119011300d0,121499
5816,36119001102d1,789863
5817,36119002300d0,738295
5818,36119002203d0,531531
5819,36119010400d1,546971
5820,36119010702d0,1001130
5821,36119000401d0,541722
5822,36119000401d1,541724
5823,36119010300d0,214131
5824,36119013900d1,553545
5825,36119014701d0,213948
5826,36119008403d0,1189135
5827,36119008700d0,733910
5828,36119008401d0,1006959
5829,36119008404d0,789432
5830,36119008700d1,737879
5831,36119010200d1,737311
5832,36119010000d0,731213
5833,36119013900d2,731128
5834,36119006802d1,1190806
5835,36119005500d0,789779
5836,36119011300d1,733754
5837,36119014701d1,1005503
5838,36119011300d2,124253
5839,36119007401d0,789371
5840,36119006801d0,544116
5841,36119008500d0,1195139
5842,36119011400d2,832697
5843,36119011400d3,532845
5844,36119009702d2,532343
5845,36119005100d0,1197437
5846,36119000701d0,1267230
5847,36119007402d0,833071
5848,36119013000d1,832293
5849,36119006000d0,1001505
5850,36119007500d0,832018
5851,36119009800d1,738130
5852,36119002201d0,731542
5853,36119000500d0,545441
5854,36119009600d3,541580
5855,36119014811d0,732301
5856,36119014703d0,541257
5857,36119014806d3,1197198
5858,36119014804d0,212732
5859,36119014704d0,532269
5860,36119014806d4,530773
5861,36119007100d1,737870
5862,36119006000d1,532299
5863,36119000203d0,737100
5864,36119004100d0,739296
5865,36119006700d0,1002284
5866,36119005100d1,212862
5867,36119001402d0,790333
5868,36119008602d1,546862
5869,36119012600d2,1007897
5870,36119007700d0,1290187
5871,36119007402d1,833079
5872,36119013500d1,731374
5873,36119012304d1,1290764
5874,36119981000d0,124643
5875,36119010903d0,121333
5876,36119010000d1,543846
5877,36119009702d3,734253
5878,36119014804d1,1005301
5879,36119984000d0,541289
5880,36119013000d2,124099
5881,36119003100d0,540430
5882,36119003100d1,540429
5883,36119981000d1,214854
5884,36119013400d0,537552
5885,36119007300d0,1197449
5886,36119000402d0,739382
5887,36119003100d2,735275
