,scolID,RID
4114,36119013600s1,543156
4115,36047123700s2,795152
4116,34017007800s2,610163
4117,36059407900s0,675143
4118,36005003500s2,794120
4119,36071010500s0,201148
4120,36047033100s0,796608
4121,34035052700s0,940014
4122,09003492400s0,255190
4123,09005300400s1,1061826
4124,36105951600s1,208118
4125,36005037900s1,411775
4126,36059519100s2,430305
4127,36119002700s0,541469
4128,36061013600s2,684520
4129,36047041500s0,794605
4130,36047023200s9,803717
4131,36061008300s3,1284985
4132,36061030300s0,684096
4133,34039038500s3,409428
4134,36005021700s0,412684
4135,36081103202s1,698442
4136,09009160100s1,286036
4137,36061013600s1,774472
4138,09003470100s4,881508
4139,36047076000s0,797355
4140,36119011902s3,1005943
4141,36081062900s0,693550
4142,34025809502s3,624673
4143,36047042400s0,766618
4144,36081068200s0,780018
4145,36047080200s4,768139
4146,36005034800s0,413352
4147,36047008400s3,73105
4148,34027041200s6,634554
4149,36119013102s1,1193373
4150,36059412700s3,432743
4151,36005013500s1,657426
4152,09009347100s1,288371
4153,36061002100s0,798050
4154,34003045100s3,313064
4155,36119007700s1,735498
4156,09003503800s2,570360
4157,36047008000s0,766130
4158,36047035602s1,72866
4159,34031125000s0,1120789
4160,36081056000s1,776463
4161,34003047100s1,30645
4162,09003514300s0,569770
4163,34003044100s1,306127
4164,34013010500s1,1227178
4165,36061003400s1,1285281
4166,34013004600s1,791655
4167,09003473400s0,1054090
4168,34037372900s0,1126142
4169,36085007500s1,475294
4170,36103169800s0,496624
4171,09001010900s0,555925
4172,36103190800s0,978437
4173,34019011301s2,169858
4174,09003480800s0,252020
4175,36103146203s0,1167872
4176,36047005000s0,769090
4177,09011696600s3,160081
4178,34003037202s1,321348
4179,34021002701s0,615201
4180,34017019100s1,792004
4181,09003416700s2,885306
4182,34017016500s1,610350
4183,34003040002s0,309068
4184,09003496700s0,567072
4185,09005360200s0,145673
4186,42017100809s0,790563
4187,36047050700s0,767534
4188,36081098100s1,800413
4189,34025807700s2,179170
4190,36081029700s0,693898
4191,09003497200s0,141220
4192,34003055100s5,319487
4193,34031216701s1,386664
4194,36027220801s0,658547
4195,34023001002s4,40366
4196,09003468101s0,879654
4197,42017105805s1,127603
4198,09001021900s0,220707
4199,09009142200s0,20336
4200,34035054300s2,59480
4201,36081021600s0,466484
4202,34027045901s1,935906
4203,36061029100s2,1284930
4204,36081157101s0,694069
4205,34023008202s1,1106072
4206,34013012500s0,605504
4207,09001060700s3,806011
4208,34013003800s0,608294
4209,34025808600s1,178487
4210,09007541600s0,1066044
4211,09009343300s0,17233
4212,36061019400s1,81186
4213,34027040801s1,372353
4214,34039038000s3,1128965
4215,34031216701s3,640723
4216,34003022200s4,308990
4217,36005038700s3,763239
4218,36103158510s0,714317
4219,09015904500s0,303055
4220,36059406300s0,437416
4221,34003003200s0,321089
4222,36103111701s0,817059
4223,36119013201s1,214690
4224,34039039200s1,404589
4225,36081023000s0,690525
4226,34013021702s0,36112
4227,34013018900s1,321895
4228,34013002800s0,603951
4229,09007570300s0,271925
4230,34019011303s1,752612
4231,34021004201s1,753742
4232,36059520100s0,673170
4233,09009351700s0,21567
4234,34023006300s0,351035
4235,09001080500s0,744212
4236,34003025200s0,791457
4237,36103159103s0,486898
4238,36081033402s3,691100
4239,34021002701s1,38716
4240,36047077200s1,795240
4241,36081051000s0,690982
4242,36085013203s0,202780
4243,36061003700s2,774546
4244,36103201003s0,981405
4245,36047044100s0,423463
4246,36103159000s0,716852
4247,36081003300s2,695231
4248,34023008001s0,354605
4249,36071014700s0,83972
4250,09003503800s0,11325
4251,36061023200s1,1145571
4252,34017016800s0,330556
4253,09009352300s2,1068013
4254,34017002400s0,920020
4255,36047022900s0,802881
4256,36047034300s2,769407
4257,34025806504s0,175914
4258,36047037000s0,423965
4259,34003030200s2,748967
4260,36047042000s0,803646
4261,34031181800s2,638715
4262,34013006900s0,791159
4263,09009151100s0,279123
4264,36061016400s2,961121
4265,34013015300s0,608196
4266,36085009602s0,783293
4267,36081050800s1,800590
4268,09001061000s6,238861
4269,36079011800s4,970715
4270,34031175703s4,793146
4271,36119007100s0,546119
4272,34013018300s0,321645
4273,09009150200s1,21639
4274,36071015006s0,687973
4275,34021002904s0,614760
4276,34017013700s0,752080
4277,36005036300s1,411259
4278,34035053200s2,389818
4279,36047005900s1,663083
4280,36047110400s0,765853
4281,36061015500s0,449810
4282,34025802600s1,177628
4283,36047010800s0,805753
4284,36061002900s0,449438
4285,36081117100s0,782133
4286,36005021601s0,412559
4287,09011696600s0,218665
4288,36061001800s2,798303
4289,36119007100s1,789787
4290,42017105507s0,548446
4291,34025805300s1,177915
4292,36047045600s0,796061
4293,36061008300s0,1285571
4294,09003471400s0,7300
4295,36103124500s1,784187
4296,36061017900s0,961600
4297,36047042300s1,768514
4298,36047078800s0,767780
4299,36059406701s0,1140388
4300,34027041701s0,373566
4301,36047040600s0,794798
4302,34017013300s0,609619
4303,09001210200s0,3604
4304,36081099704s1,699392
4305,36061018200s0,1285749
4306,34019011201s1,37836
4307,34037373100s6,402171
4308,09003466300s4,242918
4309,36087012101s2,479667
4310,42017105009s0,1197946
4311,36047101800s0,664923
4312,36119011200s0,789160
4313,09003503800s3,142639
4314,34039033400s0,761480
4315,34035052400s1,643157
4316,34021002702s0,614666
4317,36005043100s2,66846
4318,42017101100s0,790673
4319,36119001403s1,736138
4320,36061015801s0,1285211
4321,34013016200s3,321462
4322,34039032400s3,650828
4323,34017006000s0,1279276
4324,36047059402s1,766950
4325,34021003004s1,615579
4326,34017016500s2,752425
4327,36061017700s0,683227
4328,36047014100s2,664499
4329,36047027400s0,803885
4330,34035054100s0,643279
4331,36027170000s0,422332
4332,36059407101s0,773938
4333,36047105804s0,73048
4334,36071010200s1,688797
4335,36071013000s0,84168
4336,09009154700s1,746937
4337,36119011400s0,533323
4338,36081003900s0,779651
4339,36103145603s1,95572
4340,36059300900s2,1144740
4341,36059303000s0,771976
4342,34039030600s0,405984
4343,34039038602s1,405554
4344,36059411400s0,433493
4345,34031264101s0,388810
4346,34039034400s1,1245027
4347,36061021303s0,814514
4348,36111951200s0,525903
4349,36103111202s0,493793
4350,36119002202s1,731420
4351,36005003300s0,655955
4352,34003008000s1,315598
4353,36061007100s0,1147069
4354,36081116700s1,693763
4355,36119013102s2,532897
4356,34025802400s1,632015
4357,34013008100s5,1226557
4358,36085013204s0,477667
4359,36061030900s6,80849
4360,36047011200s1,796250
4361,34025802800s1,756165
4362,09009343400s0,17236
4363,34003051400s0,308893
4364,36119007300s0,120748
4365,36061007700s0,1147651
4366,36047112400s1,803634
4367,36047038800s0,802773
4368,36047098600s0,795610
4369,36061008300s1,1285882
4370,36103158206s1,713509
4371,36085020803s1,474432
4372,09003405100s0,569504
4373,36061016001s0,1252487
4374,36061019200s2,1292413
4375,42017105809s2,126904
4376,36085018702s0,783295
4377,34003017300s2,591767
4378,36087010901s0,1162014
4379,36111951900s1,524783
4380,34039032400s1,64942
4381,09009141000s0,583671
4382,36103158511s0,206712
4383,09007610300s2,1066250
4384,09003497300s2,138510
4385,36047024700s0,768902
4386,36047110400s3,796770
4387,36059415600s3,676044
4388,36047034200s0,425617
4389,36119012301s0,125973
4390,36081157902s0,799846
4391,09001072800s0,222536
4392,34003048100s0,602452
4393,09003497100s0,252348
4394,34039037300s2,403100
4395,34003023200s0,317506
4396,34003017400s0,593629
4397,42017105510s0,548907
4398,34039034700s1,1128282
4399,34017006700s0,1095768
4400,36059410900s3,438745
4401,36119000203s0,530952
4402,09003487300s0,244744
4403,34039030500s0,651345
4404,34027043100s0,52560
4405,36119002300s0,739758
4406,34039039400s2,1245092
4407,09005266100s0,1060740
4408,36059414700s0,1144374
4409,36071014502s0,455063
4410,34013013800s0,323361
4411,36081004200s0,91048
4412,34039038700s1,867934
4413,34003039200s1,317929
4414,36005002500s0,412326
4415,34019011002s2,171099
4416,34013016400s1,328350
4417,34017012400s1,331474
4418,36047045200s1,803642
4419,36005008900s1,655002
4420,09009165400s4,274336
4421,34013003100s2,603778
4422,34025810401s0,363560
4423,34023002000s2,42935
4424,36119005100s0,737010
4425,34019011800s2,922281
4426,34025810200s1,933573
4427,36059300100s1,432320
4428,34017004400s0,751644
4429,36047041300s0,768180
4430,34025805700s0,1234348
4431,09003406100s3,10391
4432,34013017000s0,322689
4433,34003004002s0,749152
4434,34023008503s1,925964
4435,09001073100s1,1968
4436,36005028100s1,412786
4437,34031182400s0,793077
4438,09011716101s2,295407
4439,36005001600s1,656696
4440,36061008800s0,683073
4441,36047046400s0,424481
4442,36103112002s1,784308
4443,09009194201s3,578418
4444,34017016700s0,1228829
4445,34013021200s0,605750
4446,36061023300s0,683467
4447,36005008300s1,657015
4448,34027046298s0,635406
4449,34039038101s1,65149
4450,09001090700s0,563678
4451,36005046202s0,657951
4452,36047030400s0,769775
4453,36047029800s0,803413
4454,09009180100s1,288870
4455,09005310200s0,574862
4456,34023001805s0,623646
4457,36061014802s0,1252039
4458,09003487100s0,140647
4459,34027041706s1,182591
4460,36047114400s1,802745
4461,34013020700s0,326269
4462,34023008001s1,926781
4463,36047019000s0,805724
4464,34025800800s2,626553
4465,36081136700s0,466580
4466,36081069400s0,698204
4467,34023002500s1,622157
4468,36061018900s0,1253586
4469,36119013103s1,541400
4470,36059416500s0,797970
4471,34013001500s0,323782
4472,36027190204s0,191990
4473,34035053603s2,393547
4474,36047095000s0,73052
4475,34023001410s0,620015
4476,36119001504s0,545803
4477,34027044000s0,378037
4478,34023003201s2,348584
4479,34013003800s1,750978
4480,09001045200s0,841766
4481,36005033700s1,1131527
4482,34003007001s1,599483
4483,36081104700s0,699700
4484,09009142400s0,580786
4485,42103950104s2,128035
4486,36005040502s0,655793
4487,36047064200s0,795722
4488,09003496800s0,143155
4489,09009165400s2,584584
4490,34039039600s2,793340
4491,34035053707s1,393709
4492,34017018702s0,1096623
4493,34019011100s2,922557
4494,09001011300s0,5639
4495,36119000202s0,537634
4496,34025811102s2,1111025
4497,42017105006s1,1274476
4498,36071001100s0,686222
4499,36047099000s1,795189
4500,36059409000s2,77379
4501,09001070500s1,744920
4502,36081059800s1,698254
4503,36047021800s0,803721
4504,36047012901s0,664814
4505,36085013201s0,783266
4506,34003021400s0,306120
4507,34023007304s0,1105472
4508,34017005600s0,1228376
4509,34021003903s1,336475
4510,36047022400s0,803705
4511,36047006800s0,1139304
4512,36103135004s0,490005
4513,36005004300s1,658040
4514,34023001413s1,926844
4515,34013016100s1,323560
4516,36047023200s5,803711
4517,36061024200s2,1285407
4518,09001022100s1,559636
4519,36081071701s0,694890
4520,34031256804s4,383461
4521,36119011400s1,736067
4522,34039036800s3,649385
4523,36061019701s0,774576
4524,09005349100s0,889791
4525,34027045902s3,181959
4526,09001072900s1,869
4527,36047088000s1,663960
4528,09001060600s1,131490
4529,09001021600s0,563993
4530,34035052904s3,392425
4531,36119011800s3,1186167
4532,09003480400s0,251000
4533,36081003400s0,800851
4534,34003054200s0,601581
4535,34039036301s3,408993
4536,09005261100s2,260007
4537,36047076800s2,796565
4538,36047122000s0,664950
4539,36059411600s0,195081
4540,36061016100s2,1252219
4541,36047079400s0,765825
4542,36081156700s0,776573
4543,36047092400s1,769630
4544,34025809701s3,630133
4545,09003515101s0,143366
4546,36085011202s1,702334
4547,34025801600s2,929988
4548,34017011300s0,609689
4549,36061026900s3,1253308
4550,34023007805s0,41891
4551,34027044602s0,637695
4552,36047080400s1,796463
4553,36005042600s1,656095
4554,09005296100s0,145479
4555,09009141300s5,585558
4556,36047080200s5,768147
4557,09003494300s0,241894
4558,36047007200s0,660950
4559,36047055400s0,805509
4560,34025809901s2,176730
4561,36047090000s1,663140
4562,09001090400s6,1041130
4563,34031264102s2,184914
4564,34023004600s1,754506
4565,36081069300s0,800628
4566,09011701200s0,297922
4567,34035052201s1,1124601
4568,34003044100s3,30444
4569,42017100803s1,547757
4570,36103158304s0,721508
4571,34027041604s6,635965
4572,36059302101s0,195283
4573,36111952100s0,1275470
4574,34025809600s1,179364
4575,34025810900s0,366768
4576,34003048100s3,596907
4577,42017105202s1,551058
4578,09005342100s0,265023
4579,34021004304s3,614637
4580,34023003101s0,622820
4581,34031183200s3,638897
4582,34037374000s0,942873
4583,34027046400s2,371615
4584,09003520400s0,251361
4585,36047090000s2,663140
4586,36047049000s0,766710
4587,34003042302s1,31867
4588,36005016900s0,67060
4589,09001072600s1,238164
4590,36103159412s0,727053
4591,09009155000s0,582582
4592,36059413900s4,433343
4593,36119000500s0,535588
4594,34013010700s1,607518
4595,34021001600s0,172375
4596,34025808600s0,369499
4597,36119000702s0,545528
4598,09003524400s2,569590
4599,36061015300s0,775103
4600,36005002500s1,412326
4601,09001061000s5,887
4602,36005030701s0,947984
4603,36059518400s3,671836
4604,36081047200s0,691551
4605,36047074600s2,423542
4606,09001022100s0,559636
4607,34039032400s4,409363
4608,36103123500s2,503181
4609,36047025300s0,796724
4610,36061021200s0,961238
4611,09003514200s1,10531
4612,09009170800s0,156697
4613,34017016000s0,609495
4614,36047098200s1,766922
4615,34023000404s1,173555
4616,09009348124s1,580613
4617,34027041000s2,635609
4618,36047097000s0,766180
4619,36061019500s2,1285719
4620,34031246003s3,938976
4621,34023008101s2,344202
4622,34031175602s1,1241577
4623,36047059600s0,795711
4624,36081028300s2,800333
4625,34013021601s1,328057
4626,36081025100s2,692003
4627,36047023100s1,665387
4628,34003019104s0,595011
4629,36103111804s0,708143
4630,36061017300s3,1147501
4631,09003504000s0,1215341
4632,34003056100s0,596197
4633,36047024100s1,426110
4634,36047060000s1,803418
4635,34039031601s1,404577
4636,36047069602s2,424280
4637,36005003900s3,763718
4638,36085019800s1,701181
4639,36047014100s0,769819
4640,34025810200s2,1111825
4641,36047054300s0,665372
4642,36047112800s0,765325
4643,09003511300s0,565785
4644,34003031400s1,314922
4645,36047007200s1,660950
4646,34017015900s1,330541
4647,36047042500s0,664784
4648,36047069800s0,665245
4649,09003415900s0,249001
4650,36085010500s1,703345
4651,34025809501s1,1109577
4652,36119014806s1,213767
4653,09009165801s0,20252
4654,09009165200s1,583727
4655,09003504200s4,745345
4656,34023007805s1,46276
4657,36047028100s1,769172
4658,34035053501s0,393077
4659,42017100807s0,216314
4660,34031246003s8,56007
4661,34027044404s0,634607
4662,34017018800s4,610270
4663,34017018800s2,752112
4664,36081094203s0,90184
4665,34025800900s1,631588
4666,36061011800s4,1147766
4667,36047047200s0,661733
4668,36047034700s0,794949
4669,34003055100s1,30783
4670,34023005602s1,1291258
4671,36005013500s4,802627
4672,09011690500s2,290781
4673,34027040701s2,935974
4674,36059408400s1,1144372
4675,34031183000s0,56603
4676,36005046201s4,411308
4677,36047067400s0,768779
4678,34031181900s1,638663
4679,34003039100s0,306734
4680,36061028300s1,450506
4681,34003013002s0,29919
4682,36005017300s1,764531
4683,36047006800s1,766697
4684,36059414303s1,773536
4685,36061004800s0,961474
4686,34013016000s3,750272
4687,09009171000s1,219206
4688,36061007200s1,683590
4689,36085003300s1,474034
4690,36081041400s0,91130
4691,36103158104s0,723867
4692,36047090800s0,72808
4693,36081103202s4,465641
4694,34035052904s0,391299
4695,34031182900s0,639197
4696,36047055200s2,804105
4697,09009345201s0,21100
4698,36119005500s2,735585
4699,34003023501s0,601708
4700,34031182302s2,638939
4701,36119001301s0,543059
4702,36087012101s0,483124
4703,09009171300s1,20918
4704,36103146002s0,818738
4705,34023009300s2,355020
4706,36047050500s0,769790
4707,34031246202s0,1119441
4708,36079011600s0,1156619
4709,34013010500s4,321827
4710,36085014606s0,782569
4711,36005014701s0,763953
4712,09015800500s1,1278843
4713,36061015700s2,1251845
4714,09009175900s0,153252
4715,34031216701s0,1241417
4716,36059518400s2,959389
4717,36005009600s0,762325
4718,34031124402s3,384492
4719,34025805900s0,630393
4720,36085018100s0,701416
4721,36027060201s0,416063
4722,34021004204s2,612116
4723,34031181400s0,1241197
4724,34003023602s0,29139
4725,36059412700s1,438461
4726,36119008602s1,123532
4727,09009351400s0,747084
4728,36103169902s0,1173331
4729,36119001200s0,531219
4730,36081040900s0,800394
4731,36005051600s1,413647
4732,34035053604s3,186567
4733,36081050800s3,800590
4734,36103145704s2,785846
4735,34027045502s3,372113
4736,36047009800s0,797265
4737,36061030900s3,80849
4738,36059415201s1,1250593
4739,34003042100s5,602393
4740,34023003001s0,862526
4741,36119000900s0,542372
4742,36119009200s0,553635
4743,36005018500s3,763669
4744,34017010500s0,609741
4745,36059404400s0,669267
4746,34035050901s2,187614
4747,36005003900s6,658120
4748,36061007400s0,684273
4749,09001240100s1,238005
4750,34027043402s1,182025
4751,34013001400s1,327627
4752,34035051000s4,1125101
4753,36081058200s0,690875
4754,36061025100s0,1252731
4755,36059518201s0,195961
4756,36061020600s6,961594
4757,34031246101s3,639234
4758,36047029100s4,767755
4759,36027210201s1,417904
4760,09003462201s2,745315
4761,36047042800s1,765213
4762,36047044000s0,766296
4763,34039030702s1,761771
4764,09009171700s1,578254
4765,34023000702s0,352675
4766,36005016600s0,764068
4767,36081071702s0,89548
4768,36047047600s1,663912
4769,36047018300s1,797192
4770,09001080700s0,5396
4771,34003004001s2,310262
4772,34035052300s2,391562
4773,34027044501s0,757786
4774,36081045700s0,89214
4775,34013022700s0,750683
4776,36005011700s0,802645
4777,34021003008s0,752785
4778,34021000200s0,616330
4779,36061017200s3,774300
4780,34031182301s0,642829
4781,36061017300s2,960923
4782,09011701200s1,905701
4783,34037372700s0,62239
4784,34031175402s1,758429
4785,34031246203s0,383996
4786,09015901100s0,913891
4787,36103134704s1,718485
4788,34039038601s5,649591
4789,42103950104s0,127914
4790,36119012303s1,125432
4791,34041031401s0,654379
4792,36005005400s1,763541
4793,09009141900s3,746962
4794,36005022200s2,411293
4795,34039038201s3,65129
4796,09009175300s1,285358
4797,34031180100s5,759204
4798,34017004600s0,792141
4799,36047123700s3,795152
4800,36119014907s0,537100
4801,36103190704s3,976978
4802,34027042100s0,180953
4803,34023000801s0,345122
4804,36005026900s0,763849
4805,09001080400s0,237398
4806,34027042700s2,377736
4807,36061017800s1,450342
4808,36061022800s1,1146922
4809,36005046000s1,1245740
4810,36027110005s0,414481
4811,34017019800s1,1097878
4812,34003047400s3,307482
4813,36085017012s0,475695
4814,36047010800s1,805744
4815,36119009000s0,540415
4816,36081126500s0,693808
4817,09003524300s2,1056280
4818,34003015200s3,307293
4819,36081012301s0,799591
4820,36103135208s1,786944
4821,09003430601s0,1057425
4822,36047090600s1,425583
4823,36061008300s2,1284985
4824,34035052400s0,391293
4825,36005021302s0,413395
4826,09003480400s1,1214971
4827,36047017100s0,767252
4828,09003510800s0,142388
4829,36081035200s1,469838
4830,36047049800s0,426121
4831,36119006900s2,544399
4832,09009141900s1,277146
4833,36059411100s0,770411
4834,36061006400s4,1146690
4835,36047036300s0,767567
4836,09001060400s0,561083
4837,36059405301s1,804182
4838,36081000100s0,698957
4839,36005015700s3,764243
4840,34027042700s1,53114
4841,36061021600s2,1147740
4842,36111951700s2,730479
4843,34003047300s1,316599
4844,34021004403s0,612412
4845,42017105400s0,741837
4846,36061015200s0,1252491
4847,36061014200s1,1252047
4848,36005030000s0,656175
4849,36059414303s0,447836
4850,36005041500s0,656807
4851,36081157903s0,800918
4852,34017016200s0,919923
4853,36061015002s1,1285357
4854,34023008101s0,927930
4855,36005007300s0,413510
4856,36085017005s0,701194
4857,34031124601s0,758689
4858,34003009200s0,594978
4859,36061006400s3,1146690
4860,36047120200s0,661823
4861,36005008700s0,411275
4862,34003012001s1,591532
4863,36061007000s1,1147337
4864,09003406100s1,247429
4865,34027044102s4,634344
4866,09009194201s1,898210
4867,36103147003s0,1165036
4868,34013020300s3,322851
4869,09005267100s1,572949
4870,34021001500s0,613073
4871,34013018100s0,606592
4872,34003004001s0,313629
4873,34023008604s2,344419
4874,36047034100s1,664211
4875,09009151200s1,157377
4876,36059415401s0,444773
4877,36047034900s2,665381
4878,36061004100s0,774691
4879,36081098700s0,780393
4880,34027043302s1,54866
4881,09003473700s2,243444
4882,34037372100s0,61829
4883,34039039300s3,1245237
4884,36119003800s0,542332
4885,09009165801s1,19431
4886,09009175200s0,283221
4887,36059411500s3,673382
4888,36059407401s0,429998
4889,36087012102s1,479081
4890,34039038900s0,63574
4891,34003015400s1,307292
4892,36005023301s1,657644
4893,09003511400s2,140875
4894,36047080800s0,765644
4895,36061021703s0,960695
4896,36081052000s0,697184
4897,34003003402s1,599306
4898,36103170202s3,98452
4899,34013016500s2,325630
4900,09003471200s2,143689
4901,34031175402s2,640950
4902,09007680200s1,149444
4903,09009343200s1,156415
4904,36081069702s0,697615
4905,34003048100s2,602452
4906,36119013304s0,730592
4907,36005022200s0,762321
4908,36047027300s0,766658
4909,09003514600s0,568716
4910,09001061500s0,559877
4911,36081102900s1,468351
4912,34025803000s0,626615
4913,34017010400s0,331648
4914,34003049001s0,592873
4915,36005032400s4,66217
4916,34025807900s4,755688
4917,36005037504s2,793755
4918,09003524400s3,569590
4919,36103124602s1,1020313
4920,09009150900s0,154802
4921,36081044302s0,694958
4922,36047023000s0,802799
4923,34023008604s1,1106105
4924,36103158407s0,838406
4925,36047052700s1,767740
4926,34031124321s3,386588
4927,36059300400s0,672648
4928,36047032500s2,423632
4929,36047090800s1,665646
4930,36061010800s1,1285814
4931,36105951500s0,1176712
4932,09003515102s0,571488
4933,34013006700s0,608403
4934,34039034300s1,653564
4935,42017105801s0,550034
4936,34003047400s0,311532
4937,09003471200s0,141526
4938,36081026000s0,804728
4939,36061016900s5,1285735
4940,36027220300s0,660522
4941,34027043700s1,1038377
4942,34031183200s6,640493
4943,09009120100s0,746502
4944,34037374300s1,188487
4945,34025805800s0,357219
4946,36081161700s0,467666
4947,09003492100s0,8462
4948,36047093600s0,661008
4949,36103110501s0,489704
4950,36081045200s2,800302
4951,34031246202s2,758755
4952,36047038700s0,802877
4953,34025805700s1,47205
4954,34025803100s0,49163
4955,34031124602s0,384480
4956,09003420500s0,6912
4957,36059408500s1,441998
4958,34039038602s0,649938
4959,09009165400s0,152399
4960,36047120000s0,769128
4961,36047098200s0,766922
4962,34027043800s3,54603
4963,09003497500s6,255765
4964,34021003800s5,924251
4965,09001210800s1,561661
4966,34003009100s2,316302
4967,34003031300s2,314997
4968,36061002000s1,449404
4969,34013010000s0,750850
4970,34037374100s1,399266
4971,36047052300s0,766553
4972,34037371400s3,398370
4973,34031183200s4,1241744
4974,34025810101s0,368557
4975,34013008000s1,326189
4976,34031175200s0,384858
4977,09001105100s0,226084
4978,36119002105s0,545778
4979,36061024200s3,1285407
4980,36047050500s1,769793
4981,09003480900s0,569761
4982,34023007103s0,619543
4983,36061016200s4,1146327
4984,34041031101s1,1245381
4985,36047112600s2,805101
4986,36081053500s0,470786
4987,36047074600s1,662065
4988,36005008700s3,654997
4989,34017032400s1,751628
4990,36047095000s4,73052
4991,09001011000s0,562757
4992,34021004201s3,341390
4993,09001210800s2,3281
4994,09003416400s2,570071
4995,36081063500s0,472482
4996,34019011301s6,170776
4997,36005002000s0,655415
4998,34025800601s0,628773
4999,36119006000s0,539101
5000,36047110400s4,765323
5001,34013020500s2,323328
5002,09003460100s0,243922
5003,34031124900s0,1240961
5004,36081062200s1,700155
5005,36081047000s0,693011
5006,34027042000s0,51615
5007,34031124500s1,383233
5008,36047093600s3,661204
5009,34031124800s2,641120
5010,34017018800s0,610269
5011,34003055200s0,167776
5012,36047023800s2,765036
5013,36119012102s0,124406
5014,34023003500s0,44974
5015,36119007000s0,1194204
5016,34035050701s0,187326
5017,09009345300s0,903018
5018,34003018200s0,598870
5019,36047019600s0,1292116
5020,34013012000s0,608547
5021,36005028300s0,411994
5022,36047032900s0,766468
5023,36005002300s0,67128
5024,36119014703s0,215663
5025,36081040300s0,468245
5026,34003030200s0,598059
5027,36005032600s0,793593
5028,34037371700s0,400707
5029,36005018500s2,763669
5030,34003061200s1,748065
5031,36081055700s0,693468
5032,36081059500s0,697560
5033,34031143400s0,759086
5034,36103147802s0,834988
5035,36081025100s0,693890
5036,34023008502s0,927708
5037,09001020400s1,235725
5038,34017006700s2,1097591
5039,09003417500s0,564867
5040,36047025700s4,425715
5041,09009165802s1,153097
5042,36047023200s1,805441
5043,36111951900s2,529249
5044,09009175700s0,156222
5045,36047016500s0,425148
5046,34019011900s1,1229665
5047,34003032102s1,591863
5048,36061002500s0,683836
5049,34027041604s1,381598
5050,36005035100s2,67223
5051,36103124001s1,711742
5052,34003028002s0,31268
5053,36061000900s2,683921
5054,36059405000s0,431290
5055,09011711100s1,1078570
5056,36059411400s1,433493
5057,36027220201s0,660465
5058,36005024502s0,655297
5059,09003500400s3,567952
5060,34023001412s1,353963
5061,34013022900s4,1093661
5062,36047013100s0,769824
5063,34003018100s2,600340
5064,36119013104s0,214934
5065,36047048400s0,764763
5066,09009347100s0,850506
5067,34023001901s0,172559
5068,09009142000s0,581495
5069,36047057000s0,665729
5070,36005022404s0,762886
5071,36061016800s0,961113
5072,36047028200s0,665800
5073,34003019204s0,594549
5074,34013019700s0,168635
5075,36085002700s0,701592
5076,36081076902s1,695259
5077,09001080200s0,1020833
5078,36047047200s1,766557
5079,36119007200s0,736588
5080,36119007700s2,540824
5081,36059520402s1,77446
5082,36047037300s0,794627
5083,09003510700s0,565884
5084,34023005500s0,355272
5085,36061023700s2,774579
5086,09007541200s1,150618
5087,34035054202s1,1242359
5088,09001042700s0,556876
5089,34013004400s0,602786
5090,09001090600s1,2898
5091,34025806502s0,931520
5092,36005036300s0,411259
5093,36047049200s1,662327
5094,34017015802s1,610727
5095,36081080900s0,466271
5096,36005018500s0,657356
5097,34013006700s1,34848
5098,34031216701s5,384669
5099,09003477101s2,250800
5100,34003004002s1,602201
5101,34013004300s0,607723
5102,09011870502s0,24570
5103,36005032400s1,793578
5104,36005007600s0,656863
5105,36061021703s3,449943
5106,36119006900s1,540529
5107,34025811402s0,1281303
5108,34027044702s0,52426
5109,34003017100s1,597068
5110,34013020300s0,750609
5111,36005008900s0,764418
5112,36119004400s1,733582
5113,34013007501s0,326491
5114,34027042000s2,180964
5115,36005015200s2,412920
5116,36005028900s1,413333
5117,34013001100s1,322959
5118,36119010803s0,1197021
5119,36005003900s4,412321
5120,34027041705s0,373581
5121,36087012501s2,827936
5122,36087012202s2,705598
5123,36047062000s0,423521
5124,34023008604s0,349245
5125,34021002200s0,753388
5126,36047048600s0,797302
5127,09015903100s4,166298
5128,09003504200s3,745345
5129,36005021100s0,762817
5130,36047072800s0,795686
5131,36047015000s0,796821
5132,09005310500s0,890336
5133,34003045100s0,748949
5134,34021003902s0,613418
5135,36061006400s5,774664
5136,36047018400s0,804128
5137,34013014600s0,326889
5138,34013014200s1,751388
5139,09001072900s0,132189
5140,34031175601s1,641032
5141,34039032902s0,407238
5142,34003061300s1,594288
5143,36059408100s0,1250080
5144,36081093800s0,90339
5145,34027041500s0,1239277
5146,34003010300s0,312789
5147,34039033800s0,761555
5148,36047047000s0,661733
5149,34023001903s0,623837
5150,36047028100s0,769167
5151,36005005600s3,413675
5152,34017004101s0,1279311
5153,36005040600s0,656124
5154,36047100800s0,803031
5155,34013020200s0,323988
5156,09011714101s2,587049
5157,34035051000s1,645033
5158,09003524700s1,1050686
5159,34027044501s1,375348
5160,36085018702s1,701829
5161,36081157902s2,804482
5162,36085008100s1,782484
5163,36061001501s0,449504
5164,36047088600s4,769610
5165,09001061000s2,1047124
5166,36081007100s0,90708
5167,36061020300s0,450089
5168,36119006700s0,215414
5169,34017001201s0,1279463
5170,36047043300s3,765231
5171,34021001402s0,616399
5172,36027070201s1,828944
5173,34023000403s0,621174
5174,36103111001s0,102519
5175,34013021602s3,1094532
5176,34031196402s2,639619
5177,36103147501s1,787931
5178,09003490302s1,6900
5179,36059405100s0,770972
5180,09001200200s0,220644
